   1315,          12.,           3.,   -3.5999999
   1316,         13.5,           3.,   -3.5999999
   1317,          15.,           3.,   -3.5999999
   1318,         16.5,           3.,   -3.5999999
   1319,          18.,           3.,   -3.5999999
   1320,         19.5,           3.,   -3.5999999
   1321,         -12.,          4.5,   -3.5999999
   1322,        -10.5,          4.5,   -3.5999999
   1323,          -9.,          4.5,   -3.5999999
   1324,         -7.5,          4.5,   -3.5999999
   1325,          -6.,          4.5,   -3.5999999
   1326,         -4.5,          4.5,   -3.5999999
   1327,          -3.,          4.5,   -3.5999999
   1328,         -1.5,          4.5,   -3.5999999
   1329, 2.23517006e-07,          4.5,   -3.5999999
   1330,          1.5,          4.5,   -3.5999999
   1331,           3.,          4.5,   -3.5999999
   1332,          4.5,          4.5,   -3.5999999
   1333,           6.,          4.5,   -3.5999999
   1334,          7.5,          4.5,   -3.5999999
   1335,           9.,          4.5,   -3.5999999
   1336,         10.5,          4.5,   -3.5999999
   1337,          12.,          4.5,   -3.5999999
   1338,         13.5,          4.5,   -3.5999999
   1339,          15.,          4.5,   -3.5999999
   1340,         16.5,          4.5,   -3.5999999
   1341,          18.,          4.5,   -3.5999999
   1342,         19.5,          4.5,   -3.5999999
   1343,         -12.,           6.,   -3.5999999
   1344,        -10.5,           6.,   -3.5999999
   1345,          -9.,           6.,   -3.5999999
   1346,         -7.5,           6.,   -3.5999999
   1347,          -6.,           6.,   -3.5999999
   1348,         -4.5,           6.,   -3.5999999
   1349,          -3.,           6.,   -3.5999999
   1350,         -1.5,           6.,   -3.5999999
   1351, 2.23517006e-07,           6.,   -3.5999999
   1352,          1.5,           6.,   -3.5999999
   1353,           3.,           6.,   -3.5999999
   1354,          4.5,           6.,   -3.5999999
   1355,           6.,           6.,   -3.5999999
   1356,          7.5,           6.,   -3.5999999
   1357,           9.,           6.,   -3.5999999
   1358,         10.5,           6.,   -3.5999999
   1359,          12.,           6.,   -3.5999999
   1360,         13.5,           6.,   -3.5999999
   1361,          15.,           6.,   -3.5999999
   1362,         16.5,           6.,   -3.5999999
   1363,          18.,           6.,   -3.5999999
   1364,         19.5,           6.,   -3.5999999
   1365,         -12.,          7.5,   -3.5999999
   1366,        -10.5,          7.5,   -3.5999999
   1367,          -9.,          7.5,   -3.5999999
   1368,         -7.5,          7.5,   -3.5999999
   1369,          -6.,          7.5,   -3.5999999
   1370,         -4.5,          7.5,   -3.5999999
   1371,          -3.,          7.5,   -3.5999999
   1372,         -1.5,          7.5,   -3.5999999
   1373, 2.23517006e-07,          7.5,   -3.5999999
   1374,          1.5,          7.5,   -3.5999999
   1375,           3.,          7.5,   -3.5999999
   1376,          4.5,          7.5,   -3.5999999
   1377,           6.,          7.5,   -3.5999999
   1378,          7.5,          7.5,   -3.5999999
   1379,           9.,          7.5,   -3.5999999
   1380,         10.5,          7.5,   -3.5999999
   1381,          12.,          7.5,   -3.5999999
   1382,         13.5,          7.5,   -3.5999999
   1383,          15.,          7.5,   -3.5999999
   1384,         16.5,          7.5,   -3.5999999
   1385,          18.,          7.5,   -3.5999999
   1386,         19.5,          7.5,   -3.5999999
   1387,         -12.,           9.,   -3.5999999
   1388,        -10.5,           9.,   -3.5999999
   1389,          -9.,           9.,   -3.5999999
   1390,         -7.5,           9.,   -3.5999999
   1391,          -6.,           9.,   -3.5999999
   1392,         -4.5,           9.,   -3.5999999
   1393,          -3.,           9.,   -3.5999999
   1394,         -1.5,           9.,   -3.5999999
   1395, 2.23517006e-07,           9.,   -3.5999999
   1396,          1.5,           9.,   -3.5999999
   1397,           3.,           9.,   -3.5999999
   1398,          4.5,           9.,   -3.5999999
   1399,           6.,           9.,   -3.5999999
   1400,          7.5,           9.,   -3.5999999
   1401,           9.,           9.,   -3.5999999
   1402,         10.5,           9.,   -3.5999999
   1403,          12.,           9.,   -3.5999999
   1404,         13.5,           9.,   -3.5999999
   1405,          15.,           9.,   -3.5999999
   1406,         16.5,           9.,   -3.5999999
   1407,          18.,           9.,   -3.5999999
   1408,         19.5,           9.,   -3.5999999
   1409,         -12.,         10.5,   -3.5999999
   1410,        -10.5,         10.5,   -3.5999999
   1411,          -9.,         10.5,   -3.5999999
   1412,         -7.5,         10.5,   -3.5999999
   1413,          -6.,         10.5,   -3.5999999
   1414,         -4.5,         10.5,   -3.5999999
   1415,          -3.,         10.5,   -3.5999999
   1416,         -1.5,         10.5,   -3.5999999
   1417, 2.23517006e-07,         10.5,   -3.5999999
   1418,          1.5,         10.5,   -3.5999999
   1419,           3.,         10.5,   -3.5999999
   1420,          4.5,         10.5,   -3.5999999
   1421,           6.,         10.5,   -3.5999999
   1422,          7.5,         10.5,   -3.5999999
   1423,           9.,         10.5,   -3.5999999
   1424,         10.5,         10.5,   -3.5999999
   1425,          12.,         10.5,   -3.5999999
   1426,         13.5,         10.5,   -3.5999999
   1427,          15.,         10.5,   -3.5999999
   1428,         16.5,         10.5,   -3.5999999
   1429,          18.,         10.5,   -3.5999999
   1430,         19.5,         10.5,   -3.5999999
   1431,         -12.,          12.,   -3.5999999
   1432,        -10.5,          12.,   -3.5999999
   1433,          -9.,          12.,   -3.5999999
   1434,         -7.5,          12.,   -3.5999999
   1435,          -6.,          12.,   -3.5999999
   1436,         -4.5,          12.,   -3.5999999
   1437,          -3.,          12.,   -3.5999999
   1438,         -1.5,          12.,   -3.5999999
   1439, 2.23517006e-07,          12.,   -3.5999999
   1440,          1.5,          12.,   -3.5999999
   1441,           3.,          12.,   -3.5999999
   1442,          4.5,          12.,   -3.5999999
   1443,           6.,          12.,   -3.5999999
   1444,          7.5,          12.,   -3.5999999
   1445,           9.,          12.,   -3.5999999
   1446,         10.5,          12.,   -3.5999999
   1447,          12.,          12.,   -3.5999999
   1448,         13.5,          12.,   -3.5999999
   1449,          15.,          12.,   -3.5999999
   1450,         16.5,          12.,   -3.5999999
   1451,          18.,          12.,   -3.5999999
   1452,         19.5,          12.,   -3.5999999
   1469,          15.,         -15.,  -1.79999995
   1470,          15.,        -13.5,  -1.79999995
   1471,          15.,         -12.,  -1.79999995
   1472,          15.,        -10.5,  -1.79999995
   1473,          15.,          -9.,  -1.79999995
   1474,          15.,         -7.5,  -1.79999995
   1475,          15.,          -6.,  -1.79999995
   1476,          15.,         -4.5,  -1.79999995
   1477,          15.,          -3.,  -1.79999995
   1478,          15.,         -1.5,  -1.79999995
   1479,          15., -8.94070013e-07,  -1.79999995
   1480,          15.,          1.5,  -1.79999995
   1481,          15.,           3.,  -1.79999995
   1482,          15.,          4.5,  -1.79999995
   1483,          15.,           6.,  -1.79999995
   1484,          15.,          7.5,  -1.79999995
   1485,          15.,         -15.,           0.
   1486,          15.,        -13.5,           0.
   1487,          15.,         -12.,           0.
   1488,          15.,        -10.5,           0.
   1489,          15.,          -9.,           0.
   1490,          15.,         -7.5,           0.
   1491,          15.,          -6.,           0.
   1492,          15.,         -4.5,           0.
   1493,          15.,          -3.,           0.
   1494,          15.,         -1.5,           0.
   1495,          15., -8.94070013e-07,           0.
   1496,          15.,          1.5,           0.
   1497,          15.,           3.,           0.
   1498,          15.,          4.5,           0.
   1499,          15.,           6.,           0.
   1500,          15.,          7.5,           0.
   1517,         -7.5,         -15.,  -1.79999995
   1518,         -7.5,        -13.5,  -1.79999995
   1519,         -7.5,         -12.,  -1.79999995
   1520,         -7.5,        -10.5,  -1.79999995
   1521,         -7.5,          -9.,  -1.79999995
   1522,         -7.5,         -7.5,  -1.79999995
   1523,         -7.5,          -6.,  -1.79999995
   1524,         -7.5,         -4.5,  -1.79999995
   1525,         -7.5,          -3.,  -1.79999995
   1526,         -7.5,         -1.5,  -1.79999995
   1527,         -7.5, -8.94070013e-07,  -1.79999995
   1528,         -7.5,          1.5,  -1.79999995
   1529,         -7.5,           3.,  -1.79999995
   1530,         -7.5,          4.5,  -1.79999995
   1531,         -7.5,           6.,  -1.79999995
   1532,         -7.5,          7.5,  -1.79999995
   1533,         -7.5,         -15.,           0.
   1534,         -7.5,        -13.5,           0.
   1535,         -7.5,         -12.,           0.
   1536,         -7.5,        -10.5,           0.
   1537,         -7.5,          -9.,           0.
   1538,         -7.5,         -7.5,           0.
   1539,         -7.5,          -6.,           0.
   1540,         -7.5,         -4.5,           0.
   1541,         -7.5,          -3.,           0.
   1542,         -7.5,         -1.5,           0.
   1543,         -7.5, -8.94070013e-07,           0.
   1544,         -7.5,          1.5,           0.
   1545,         -7.5,           3.,           0.
   1546,         -7.5,          4.5,           0.
   1547,         -7.5,           6.,           0.
   1548,         -7.5,          7.5,           0.
   1553,          -6.,          7.5,  -1.79999995
   1554,          -6.,          7.5,           0.
   1556,         -4.5,          7.5,  -1.79999995
   1557,         -4.5,          7.5,           0.
   1559,          -3.,          7.5,  -1.79999995
   1560,          -3.,          7.5,           0.
   1562,         -1.5,          7.5,  -1.79999995
   1563,         -1.5,          7.5,           0.
   1565, -4.47035006e-07,          7.5,  -1.79999995
   1566, -4.47035006e-07,          7.5,           0.
   1568,          1.5,          7.5,  -1.79999995
   1569,          1.5,          7.5,           0.
   1571,           3.,          7.5,  -1.79999995
   1572,           3.,          7.5,           0.
   1574,          4.5,          7.5,  -1.79999995
   1575,          4.5,          7.5,           0.
   1577,           6.,          7.5,  -1.79999995
   1578,           6.,          7.5,           0.
   1580,          7.5,          7.5,  -1.79999995
   1581,          7.5,          7.5,           0.
   1583,           9.,          7.5,  -1.79999995
   1584,           9.,          7.5,           0.
   1586,         10.5,          7.5,  -1.79999995
   1587,         10.5,          7.5,           0.
   1589,          12.,          7.5,  -1.79999995
   1590,          12.,          7.5,           0.
   1592,         13.5,          7.5,  -1.79999995
   1593,         13.5,          7.5,           0.
   1601,          -6.,         -15.,  -1.79999995
   1602,          -6.,         -15.,           0.
   1604,         -4.5,         -15.,  -1.79999995
   1605,         -4.5,         -15.,           0.
   1607,          -3.,         -15.,  -1.79999995
   1608,          -3.,         -15.,           0.
   1610,         -1.5,         -15.,  -1.79999995
   1611,         -1.5,         -15.,           0.
   1613, -4.47035006e-07,         -15.,  -1.79999995
   1614, -4.47035006e-07,         -15.,           0.
   1616,          1.5,         -15.,  -1.79999995
   1617,          1.5,         -15.,           0.
   1619,           3.,         -15.,  -1.79999995
   1620,           3.,         -15.,           0.
   1622,          4.5,         -15.,  -1.79999995
   1623,          4.5,         -15.,           0.
   1625,           6.,         -15.,  -1.79999995
   1626,           6.,         -15.,           0.
   1628,          7.5,         -15.,  -1.79999995
   1629,          7.5,         -15.,           0.
   1631,           9.,         -15.,  -1.79999995
   1632,           9.,         -15.,           0.
   1634,         10.5,         -15.,  -1.79999995
   1635,         10.5,         -15.,           0.
   1637,          12.,         -15.,  -1.79999995
   1638,          12.,         -15.,           0.
   1640,         13.5,         -15.,  -1.79999995
   1641,         13.5,         -15.,           0.
   1642,           0.,         -1.5,  -1.79999995
   1643,         0.75,         -1.5,  -1.79999995
   1644,          1.5,         -1.5,  -1.79999995
   1645,         2.25,         -1.5,  -1.79999995
   1646,           3.,         -1.5,  -1.79999995
   1647,           0.,        -0.75,  -1.79999995
   1648,         0.75,        -0.75,  -1.79999995
   1649,          1.5,        -0.75,  -1.79999995
   1650,         2.25,        -0.75,  -1.79999995
   1651,           3.,        -0.75,  -1.79999995
   1652,           0.,           0.,  -1.79999995
   1653,         0.75,           0.,  -1.79999995
   1654,          1.5,           0.,  -1.79999995
   1655,         2.25,           0.,  -1.79999995
   1656,           3.,           0.,  -1.79999995
   1658,           0.,        -3.75,   -3.1500001
   1659,           0.,          -3.,  -2.70000005
   1660,           0.,        -2.25,        -2.25
   1662,         0.75,         -4.5,   -3.5999999
   1663,         0.75,        -3.75,   -3.1500001
   1664,         0.75,          -3.,  -2.70000005
   1665,         0.75,        -2.25,        -2.25
   1668,          1.5,        -3.75,   -3.1500001
   1669,          1.5,          -3.,  -2.70000005
   1670,          1.5,        -2.25,        -2.25
   1673,          1.5,        -2.25,  -1.35000002
   1674,          1.5,          -3., -0.899999976
   1675,          1.5,        -3.75, -0.449999988
   1676,          1.5,         -4.5,           0.
   1678,         2.25,        -2.25,  -1.35000002
   1679,         2.25,          -3., -0.899999976
   1680,         2.25,        -3.75, -0.449999988
   1681,         2.25,         -4.5,           0.
   1683,           3.,        -2.25,  -1.35000002
   1684,           3.,          -3., -0.899999976
   1685,           3.,        -3.75, -0.449999988
   1686,           3.,         -4.5,           0.
   1688,           0.,        -3.75,   -3.5999999
   1690,           0.,        -2.25,   -3.5999999
   1692,           0.,        -0.75,   -3.5999999
   1694,           0.,         -4.5,  -2.70000005
   1695,           0.,        -3.75,  -2.70000005
   1697,           0.,        -2.25,  -2.70000005
   1698,           0.,         -1.5,  -2.70000005
   1699,           0.,        -0.75,  -2.70000005
   1700,           0.,           0.,  -2.70000005
   1701,           0.,         -4.5,  -1.79999995
   1702,           0.,        -3.75,  -1.79999995
   1703,           0.,          -3.,  -1.79999995
   1704,           0.,        -2.25,  -1.79999995
   1708,           0.,         -4.5, -0.899999976
   1709,           0.,        -3.75, -0.899999976
   1710,           0.,          -3., -0.899999976
   1711,           0.,        -2.25, -0.899999976
   1712,           0.,         -1.5, -0.899999976
   1713,           0.,        -0.75, -0.899999976
   1714,           0.,           0., -0.899999976
   1715,           0.,         -4.5,           0.
   1716,           0.,        -3.75,           0.
   1717,           0.,          -3.,           0.
   1718,           0.,        -2.25,           0.
   1719,           0.,         -1.5,           0.
   1720,           0.,        -0.75,           0.
   1721,           0.,           0.,           0.
   1723,           3.,        -3.75,           0.
   1724,           3.,          -3.,           0.
   1725,           3.,        -2.25,           0.
   1726,           3.,         -1.5,           0.
   1727,           3.,        -0.75,           0.
   1728,           3.,           0.,           0.
   1729,           3.,         -4.5, -0.899999976
   1730,           3.,        -3.75, -0.899999976
   1732,           3.,        -2.25, -0.899999976
   1733,           3.,         -1.5, -0.899999976
   1734,           3.,        -0.75, -0.899999976
   1735,           3.,           0., -0.899999976
   1736,           3.,         -4.5,  -1.79999995
   1737,           3.,        -3.75,  -1.79999995
   1738,           3.,          -3.,  -1.79999995
   1739,           3.,        -2.25,  -1.79999995
   1743,           3.,         -4.5,  -2.70000005
   1744,           3.,        -3.75,  -2.70000005
   1745,           3.,          -3.,  -2.70000005
   1746,           3.,        -2.25,  -2.70000005
   1747,           3.,         -1.5,  -2.70000005
   1748,           3.,        -0.75,  -2.70000005
   1749,           3.,           0.,  -2.70000005
   1751,           3.,        -3.75,   -3.5999999
   1753,           3.,        -2.25,   -3.5999999
   1755,           3.,        -0.75,   -3.5999999
   1758,          7.5,        -2.25,   -3.5999999
   1760,          7.5,        -0.75,   -3.5999999
   1762,          7.5,          -3.,  -2.70000005
   1763,          7.5,        -2.25,  -2.70000005
   1764,          7.5,         -1.5,  -2.70000005
   1765,          7.5,        -0.75,  -2.70000005
   1766,          7.5,           0.,  -2.70000005
   1767,          7.5,          -3.,  -1.79999995
   1768,          7.5,        -2.25,  -1.79999995
   1769,          7.5,         -1.5,  -1.79999995
   1770,          7.5,        -0.75,  -1.79999995
   1771,          7.5,           0.,  -1.79999995
   1772,          7.5,          -3., -0.899999976
   1773,          7.5,        -2.25, -0.899999976
   1774,          7.5,         -1.5, -0.899999976
   1775,          7.5,        -0.75, -0.899999976
   1776,          7.5,           0., -0.899999976
   1777,          7.5,          -3.,           0.
   1778,          7.5,        -2.25,           0.
   1779,          7.5,         -1.5,           0.
   1780,          7.5,        -0.75,           0.
   1781,          7.5,           0.,           0.
   1787,         6.75,           0.,   -3.5999999
   1788,         6.75,           0.,  -2.70000005
   1789,         6.75,           0.,  -1.79999995
   1790,         6.75,           0., -0.899999976
   1791,         6.75,           0.,           0.
   1793,           6.,           0.,  -2.70000005
   1794,           6.,           0.,  -1.79999995
   1795,           6.,           0., -0.899999976
   1796,           6.,           0.,           0.
   1797,         5.25,           0.,   -3.5999999
   1798,         5.25,           0.,  -2.70000005
   1799,         5.25,           0.,  -1.79999995
   1800,         5.25,           0., -0.899999976
   1801,         5.25,           0.,           0.
   1803,          4.5,           0.,  -2.70000005
   1804,          4.5,           0.,  -1.79999995
   1805,          4.5,           0., -0.899999976
   1806,          4.5,           0.,           0.
   1807,         3.75,           0.,   -3.5999999
   1808,         3.75,           0.,  -2.70000005
   1809,         3.75,           0.,  -1.79999995
   1810,         3.75,           0., -0.899999976
   1811,         3.75,           0.,           0.
   1817,         2.25,           0.,   -3.5999999
   1818,         2.25,           0.,  -2.70000005
   1820,         2.25,           0., -0.899999976
   1821,         2.25,           0.,           0.
   1823,          1.5,           0.,  -2.70000005
   1825,          1.5,           0., -0.899999976
   1826,          1.5,           0.,           0.
   1827,  0.749998987,           0.,   -3.5999999
   1828,  0.749998987,           0.,  -2.70000005
   1830,  0.749998987,           0., -0.899999976
   1831,  0.749998987,           0.,           0.
   1837,           0.,         -1.5,   1.79999995
   1838,         0.75,         -1.5,   1.79999995
   1839,          1.5,         -1.5,   1.79999995
   1840,         2.25,         -1.5,   1.79999995
   1841,           3.,         -1.5,   1.79999995
   1842,           0.,        -0.75,   1.79999995
   1843,         0.75,        -0.75,   1.79999995
   1844,          1.5,        -0.75,   1.79999995
   1845,         2.25,        -0.75,   1.79999995
   1846,           3.,        -0.75,   1.79999995
   1847,           0.,           0.,   1.79999995
   1848,         0.75,           0.,   1.79999995
   1849,          1.5,           0.,   1.79999995
   1850,         2.25,           0.,   1.79999995
   1851,           3.,           0.,   1.79999995
   1853,           0.,        -3.75,  0.449999988
   1854,           0.,          -3.,  0.899999976
   1855,           0.,        -2.25,   1.35000002
   1857,         0.75,         -4.5, 9.53673975e-08
   1858,         0.75,        -3.75,  0.449999988
   1859,         0.75,          -3.,  0.899999976
   1860,         0.75,        -2.25,   1.35000002
   1863,          1.5,        -3.75,  0.449999988
   1864,          1.5,          -3.,  0.899999976
   1865,          1.5,        -2.25,   1.35000002
   1868,          1.5,        -2.25,         2.25
   1869,          1.5,          -3.,   2.70000005
   1870,          1.5,        -3.75,    3.1500001
   1871,          1.5,         -4.5,    3.5999999
   1873,         2.25,        -2.25,         2.25
   1874,         2.25,          -3.,   2.70000005
   1875,         2.25,        -3.75,    3.1500001
   1876,         2.25,         -4.5,    3.5999999
   1878,           3.,        -2.25,         2.25
   1879,           3.,          -3.,   2.70000005
   1880,           3.,        -3.75,    3.1500001
   1881,           3.,         -4.5,    3.5999999
   1889,           0.,         -4.5,  0.899999976
   1890,           0.,        -3.75,  0.899999976
   1892,           0.,        -2.25,  0.899999976
   1893,           0.,         -1.5,  0.899999976
   1894,           0.,        -0.75,  0.899999976
   1895,           0.,           0.,  0.899999976
   1896,           0.,         -4.5,   1.79999995
   1897,           0.,        -3.75,   1.79999995
   1898,           0.,          -3.,   1.79999995
   1899,           0.,        -2.25,   1.79999995
   1903,           0.,         -4.5,   2.70000005
   1904,           0.,        -3.75,   2.70000005
   1905,           0.,          -3.,   2.70000005
   1906,           0.,        -2.25,   2.70000005
   1907,           0.,         -1.5,   2.70000005
   1908,           0.,        -0.75,   2.70000005
   1909,           0.,           0.,   2.70000005
   1910,           0.,         -4.5,    3.5999999
   1911,           0.,        -3.75,    3.5999999
   1912,           0.,          -3.,    3.5999999
   1913,           0.,        -2.25,    3.5999999
   1914,           0.,         -1.5,    3.5999999
   1915,           0.,        -0.75,    3.5999999
   1916,           0.,           0.,    3.5999999
   1918,           3.,        -3.75,    3.5999999
   1919,           3.,          -3.,    3.5999999
   1920,           3.,        -2.25,    3.5999999
   1921,           3.,         -1.5,    3.5999999
   1922,           3.,        -0.75,    3.5999999
   1923,           3.,           0.,    3.5999999
   1924,           3.,         -4.5,   2.70000005
   1925,           3.,        -3.75,   2.70000005
   1927,           3.,        -2.25,   2.70000005
   1928,           3.,         -1.5,   2.70000005
   1929,           3.,        -0.75,   2.70000005
   1930,           3.,           0.,   2.70000005
   1931,           3.,         -4.5,   1.79999995
   1932,           3.,        -3.75,   1.79999995
   1933,           3.,          -3.,   1.79999995
   1934,           3.,        -2.25,   1.79999995
   1938,           3.,         -4.5,  0.900000989
   1939,           3.,        -3.75,  0.900000989
   1940,           3.,          -3.,  0.900000989
   1941,           3.,        -2.25,  0.900000989
   1942,           3.,         -1.5,  0.900000989
   1943,           3.,        -0.75,  0.900000989
   1944,           3.,           0.,  0.900000989
   1957,          7.5,          -3.,  0.899999976
   1958,          7.5,        -2.25,  0.899999976
   1959,          7.5,         -1.5,  0.899999976
   1960,          7.5,        -0.75,  0.899999976
   1961,          7.5,           0.,  0.899999976
   1962,          7.5,          -3.,   1.79999995
   1963,          7.5,        -2.25,   1.79999995
   1964,          7.5,         -1.5,   1.79999995
   1965,          7.5,        -0.75,   1.79999995
   1966,          7.5,           0.,   1.79999995
   1967,          7.5,          -3.,   2.70000005
   1968,          7.5,        -2.25,   2.70000005
   1969,          7.5,         -1.5,   2.70000005
   1970,          7.5,        -0.75,   2.70000005
   1971,          7.5,           0.,   2.70000005
   1972,          7.5,          -3.,    3.5999999
   1973,          7.5,        -2.25,    3.5999999
   1974,          7.5,         -1.5,    3.5999999
   1975,          7.5,        -0.75,    3.5999999
   1976,          7.5,           0.,    3.5999999
   1983,         6.75,           0.,  0.899999976
   1984,         6.75,           0.,   1.79999995
   1985,         6.75,           0.,   2.70000005
   1986,         6.75,           0.,    3.5999999
   1988,           6.,           0.,  0.899999976
   1989,           6.,           0.,   1.79999995
   1990,           6.,           0.,   2.70000005
   1991,           6.,           0.,    3.5999999
   1993,         5.25,           0.,  0.899999976
   1994,         5.25,           0.,   1.79999995
   1995,         5.25,           0.,   2.70000005
   1996,         5.25,           0.,    3.5999999
   1998,          4.5,           0.,  0.899999976
   1999,          4.5,           0.,   1.79999995
   2000,          4.5,           0.,   2.70000005
   2001,          4.5,           0.,    3.5999999
   2003,         3.75,           0.,  0.899999976
   2004,         3.75,           0.,   1.79999995
   2005,         3.75,           0.,   2.70000005
   2006,         3.75,           0.,    3.5999999
   2013,         2.25,           0.,  0.899999976
   2015,         2.25,           0.,   2.70000005
   2016,         2.25,           0.,    3.5999999
   2018,          1.5,           0.,  0.899999976
   2020,          1.5,           0.,   2.70000005
   2021,          1.5,           0.,    3.5999999
   2023,  0.749998987,           0.,  0.899999976
   2025,  0.749998987,           0.,   2.70000005
   2026,  0.749998987,           0.,    3.5999999
   2032,           0.,         -1.5,    5.4000001
   2033,         0.75,         -1.5,    5.4000001
   2034,          1.5,         -1.5,    5.4000001
   2035,         2.25,         -1.5,    5.4000001
   2036,           3.,         -1.5,    5.4000001
   2037,           0.,        -0.75,    5.4000001
   2038,         0.75,        -0.75,    5.4000001
   2039,          1.5,        -0.75,    5.4000001
   2040,         2.25,        -0.75,    5.4000001
   2041,           3.,        -0.75,    5.4000001
   2042,           0.,           0.,    5.4000001
   2043,         0.75,           0.,    5.4000001
   2044,          1.5,           0.,    5.4000001
   2045,         2.25,           0.,    5.4000001
   2046,           3.,           0.,    5.4000001
   2048,           0.,        -3.75,   4.05000019
   2049,           0.,          -3.,          4.5
   2050,           0.,        -2.25,   4.94999981
   2052,         0.75,         -4.5,    3.5999999
   2053,         0.75,        -3.75,   4.05000019
   2054,         0.75,          -3.,          4.5
   2055,         0.75,        -2.25,   4.94999981
   2058,          1.5,        -3.75,   4.05000019
   2059,          1.5,          -3.,          4.5
   2060,          1.5,        -2.25,   4.94999981
   2063,          1.5,        -2.25,    5.8499999
   2064,          1.5,          -3.,   6.30000019
   2065,          1.5,        -3.75,         6.75
   2066,          1.5,         -4.5,   7.19999981
   2068,         2.25,        -2.25,    5.8499999
   2069,         2.25,          -3.,   6.30000019
   2070,         2.25,        -3.75,         6.75
   2071,         2.25,         -4.5,   7.19999981
   2073,           3.,        -2.25,    5.8499999
   2074,           3.,          -3.,   6.30000019
   2075,           3.,        -3.75,         6.75
   2076,           3.,         -4.5,   7.19999981
   2084,           0.,         -4.5,          4.5
   2085,           0.,        -3.75,          4.5
   2087,           0.,        -2.25,          4.5
   2088,           0.,         -1.5,          4.5
   2089,           0.,        -0.75,          4.5
   2090,           0.,           0.,          4.5
   2091,           0.,         -4.5,    5.4000001
   2092,           0.,        -3.75,    5.4000001
   2093,           0.,          -3.,    5.4000001
   2094,           0.,        -2.25,    5.4000001
   2098,           0.,         -4.5,   6.30000019
   2099,           0.,        -3.75,   6.30000019
   2100,           0.,          -3.,   6.30000019
   2101,           0.,        -2.25,   6.30000019
   2102,           0.,         -1.5,   6.30000019
   2103,           0.,        -0.75,   6.30000019
   2104,           0.,           0.,   6.30000019
   2105,           0.,         -4.5,   7.19999981
   2106,           0.,        -3.75,   7.19999981
   2107,           0.,          -3.,   7.19999981
   2108,           0.,        -2.25,   7.19999981
   2109,           0.,         -1.5,   7.19999981
   2110,           0.,        -0.75,   7.19999981
   2111,           0.,           0.,   7.19999981
   2113,           3.,        -3.75,   7.19999981
   2114,           3.,          -3.,   7.19999981
   2115,           3.,        -2.25,   7.19999981
   2116,           3.,         -1.5,   7.19999981
   2117,           3.,        -0.75,   7.19999981
   2118,           3.,           0.,   7.19999981
   2119,           3.,         -4.5,   6.30000019
   2120,           3.,        -3.75,   6.30000019
   2122,           3.,        -2.25,   6.30000019
   2123,           3.,         -1.5,   6.30000019
   2124,           3.,        -0.75,   6.30000019
   2125,           3.,           0.,   6.30000019
   2126,           3.,         -4.5,    5.4000001
   2127,           3.,        -3.75,    5.4000001
   2128,           3.,          -3.,    5.4000001
   2129,           3.,        -2.25,    5.4000001
   2133,           3.,         -4.5,          4.5
   2134,           3.,        -3.75,          4.5
   2135,           3.,          -3.,          4.5
   2136,           3.,        -2.25,          4.5
   2137,           3.,         -1.5,          4.5
   2138,           3.,        -0.75,          4.5
   2139,           3.,           0.,          4.5
   2152,          7.5,          -3.,          4.5
   2153,          7.5,        -2.25,          4.5
   2154,          7.5,         -1.5,          4.5
   2155,          7.5,        -0.75,          4.5
   2156,          7.5,           0.,          4.5
   2157,          7.5,          -3.,    5.4000001
   2158,          7.5,        -2.25,    5.4000001
   2159,          7.5,         -1.5,    5.4000001
   2160,          7.5,        -0.75,    5.4000001
   2161,          7.5,           0.,    5.4000001
   2162,          7.5,          -3.,   6.30000019
   2163,          7.5,        -2.25,   6.30000019
   2164,          7.5,         -1.5,   6.30000019
   2165,          7.5,        -0.75,   6.30000019
   2166,          7.5,           0.,   6.30000019
   2167,          7.5,          -3.,   7.19999981
   2168,          7.5,        -2.25,   7.19999981
   2169,          7.5,         -1.5,   7.19999981
   2170,          7.5,        -0.75,   7.19999981
   2171,          7.5,           0.,   7.19999981
   2178,         6.75,           0.,          4.5
   2179,         6.75,           0.,    5.4000001
   2180,         6.75,           0.,   6.30000019
   2181,         6.75,           0.,   7.19999981
   2183,           6.,           0.,          4.5
   2184,           6.,           0.,    5.4000001
   2185,           6.,           0.,   6.30000019
   2186,           6.,           0.,   7.19999981
   2188,         5.25,           0.,          4.5
   2189,         5.25,           0.,    5.4000001
   2190,         5.25,           0.,   6.30000019
   2191,         5.25,           0.,   7.19999981
   2193,          4.5,           0.,          4.5
   2194,          4.5,           0.,    5.4000001
   2195,          4.5,           0.,   6.30000019
   2196,          4.5,           0.,   7.19999981
   2198,         3.75,           0.,          4.5
   2199,         3.75,           0.,    5.4000001
   2200,         3.75,           0.,   6.30000019
   2201,         3.75,           0.,   7.19999981
   2208,         2.25,           0.,          4.5
   2210,         2.25,           0.,   6.30000019
   2211,         2.25,           0.,   7.19999981
   2213,          1.5,           0.,          4.5
   2215,          1.5,           0.,   6.30000019
   2216,          1.5,           0.,   7.19999981
   2218,  0.749998987,           0.,          4.5
   2220,  0.749998987,           0.,   6.30000019
   2221,  0.749998987,           0.,   7.19999981
   2227,           0.,         -1.5,           9.
   2228,         0.75,         -1.5,           9.
   2229,          1.5,         -1.5,           9.
   2230,         2.25,         -1.5,           9.
   2231,           3.,         -1.5,           9.
